pos	val	Chromosome	valScaled	Type
60881114.795918375	4.618957206850664e-09	chr10	1.2175465415900315e-08	Minima
105114156.10204083	4.97783793562095e-09	chr10	1.3121466798007728e-08	Minima
135524372.0	6.78429293748252e-09	chr10	1.7883240812264534e-08	Minima
60683.0	6.7352912203814745e-09	chr10	1.7754073408202285e-08	Minima
41529159.2244898	3.943144783400245e-09	chr10	1.039403934484852e-08	Minima
52587419.55102041	5.670132594013758e-09	chr10	1.494633966289865e-08	Maxima
80233070.36734694	6.598198194921654e-09	chr10	1.7392699332735306e-08	Maxima
127230676.75510205	1.1039449378709453e-08	chr10	2.9099735741588308e-08	Maxima
8354378.24489796	1.2361510504261477e-08	chr10	3.258465859127197e-08	Maxima
88158570.18367347	5.748688383847086e-09	chr11	1.5153410925848617e-08	Minima
134946450.0	6.671798485319831e-09	chr11	1.7586708012662918e-08	Minima
87267.0	7.362152487499568e-09	chr11	1.9406465352220256e-08	Minima
52379603.26530612	2.3274211771228554e-09	chr11	6.135028921303775e-09	Minima
77149657.28571428	6.616893836581889e-09	chr11	1.7441980615992196e-08	Maxima
126689765.32653062	1.0635449254418748e-08	chr11	2.8034800666193933e-08	Maxima
8343951.673469388	1.1424560534771503e-08	chr11	3.011487992931892e-08	Maxima
60125478.36734694	4.875154772511689e-09	chr12	1.2850796331657057e-08	Minima
84697590.24489796	4.099363316899532e-09	chr12	1.0805827821503426e-08	Minima
60316.0	7.355395499280137e-09	chr12	1.9388654086019456e-08	Minima
133841814.0	8.329122164384054e-09	chr12	2.1955375275366898e-08	Minima
38283601.14285714	3.1522353673747435e-09	chr12	8.309220237270296e-09	Minima
51934774.408163264	5.284781345850135e-09	chr12	1.3930562597886779e-08	Maxima
68316182.32653062	5.771772689361379e-09	chr12	1.5214260626517528e-08	Maxima
8251019.959183674	1.1315208846049273e-08	chr12	2.982663138217215e-08	Maxima
128381344.69387756	1.2598815097961986e-08	chr12	3.3210188065619455e-08	Maxima
85694619.26530613	5.3433531321210845e-09	chr13	1.4084956485111313e-08	Minima
19020094.0	8.869328357364857e-09	chr13	2.3379346428495963e-08	Minima
115109851.0	9.104056964501782e-09	chr13	2.3998085661255972e-08	Minima
58240402.97959184	4.9653488015732575e-09	chr13	1.308854572667875e-08	Minima
73928526.57142857	9.91647965430847e-09	chr13	2.6139613265833724e-08	Maxima
24903140.346938774	1.6248895814081425e-08	chr13	4.283171724074215e-08	Maxima
109226804.65306123	1.7189090178524335e-08	chr13	4.531004805348941e-08	Maxima
