pos	val	Chromosome	valScaled
158946.0	3.3242488114133033e-09	chr10	1.1307016414269065e-06
2920466.326530612	5.6790712594140726e-09	chr10	1.9316650344442274e-06
5681986.653061224	8.109624731707562e-09	chr10	2.7583873878560668e-06
8443506.979591835	9.958538239102305e-09	chr10	3.387272184472361e-06
11205027.306122448	1.0799281606646964e-08	chr10	3.673240521871682e-06
13966547.632653061	1.0567692293134155e-08	chr10	3.5944683144403933e-06
16728067.959183672	9.612591794169548e-09	chr10	3.269602829582837e-06
19489588.285714284	8.64010239448073e-09	chr10	2.938822727707454e-06
22251108.612244897	8.302410174309147e-09	chr10	2.8239609440966267e-06
25012628.93877551	8.673163023024293e-09	chr10	2.9500678868641533e-06
27774149.265306123	9.173810961256881e-09	chr10	3.1203570191315767e-06
30535669.591836732	9.047613152624357e-09	chr10	3.0774324134656705e-06
33297189.918367345	7.951903793950949e-09	chr10	2.704740584224369e-06
36058710.244897954	6.192723907455041e-09	chr10	2.106377556042837e-06
38820230.57142857	4.466692168470267e-09	chr10	1.5192894554998193e-06
41581750.89795918	3.375093246174538e-09	chr10	1.1479957397641213e-06
44343271.22448979	3.1192817188422675e-09	chr10	1.0609846493615503e-06
47104791.551020406	3.556282286822415e-09	chr10	1.2096249249700327e-06
49866311.87755102	4.381202932568094e-09	chr10	1.490211361517491e-06
52627832.20408163	5.202302392326803e-09	chr10	1.7694980694607515e-06
55389352.530612245	5.65986080167361e-09	chr10	1.9251308375979726e-06
58150872.85714285	5.666180769562988e-09	chr10	1.9272804956024368e-06
60912393.183673464	5.47770883151334e-09	chr10	1.8631741239662398e-06
63673913.51020408	5.481010418191213e-09	chr10	1.8642971173664833e-06
66435433.83673469	5.896023083658565e-09	chr10	2.0054584830397665e-06
69196954.1632653	6.57838167070119e-09	chr10	2.2375542190032903e-06
71958474.48979591	7.128043063420617e-09	chr10	2.4245146645761426e-06
74719994.81632653	7.320779706302606e-09	chr10	2.490071622202646e-06
77481515.14285713	7.2957140979719205e-09	chr10	2.4815458691406123e-06
80243035.46938775	7.206485367270897e-09	chr10	2.4511958327896347e-06
83004555.79591836	6.9987559109968686e-09	chr10	2.380539257272382e-06
85766076.12244898	6.6701592861693076e-09	chr10	2.2687712266170883e-06
88527596.44897959	6.41359358555475e-09	chr10	2.1815036136084853e-06
91289116.77551019	6.374887426320192e-09	chr10	2.168338197822042e-06
94050637.10204081	6.477734721888254e-09	chr10	2.203320418622081e-06
96812157.42857142	6.517862904235351e-09	chr10	2.2169695177784254e-06
99573677.75510204	6.332452670571559e-09	chr10	2.153904546582161e-06
102335198.08163264	5.950343264055069e-09	chr10	2.0239348127675705e-06
105096718.40816326	5.656685163491372e-09	chr10	1.9240506840026984e-06
107858238.73469387	5.840298633571486e-09	chr10	1.986504508546418e-06
110619759.06122449	6.705556726934605e-09	chr10	2.2808112232136785e-06
113381279.3877551	8.113963294902358e-09	chr10	2.7598630958442734e-06
116142799.7142857	9.668161026857685e-09	chr10	3.2885040088199585e-06
118904320.04081632	1.0930190068673082e-08	chr10	3.717767397351461e-06
121665840.36734693	1.1603180784693026e-08	chr10	3.946676769193968e-06
124427360.69387755	1.1552535448748951e-08	chr10	3.92945039182836e-06
127188881.02040815	1.0698515370301893e-08	chr10	3.638966147328898e-06
129950401.34693877	9.00351238486579e-09	chr10	3.062432089085138e-06
132711921.67346938	6.6580449597869084e-09	chr10	2.2646506900681e-06
135473442.0	4.182424508841267e-09	chr10	1.42259936772915e-06
241489.0	3.96691255805907e-09	chr11	1.3492956740766448e-06
2990535.551020408	5.8392888563699405e-09	chr11	1.986161045465272e-06
5739582.102040816	7.43259323047892e-09	chr11	2.5281035934816354e-06
8488628.653061224	8.513935253312998e-09	chr11	2.8959085531959967e-06
11237675.204081632	9.11674152808137e-09	chr11	3.1009455654686305e-06
13986721.75510204	9.448098696599498e-09	chr11	3.2136525605213654e-06
16735768.306122448	9.657127679522495e-09	chr11	3.2847511537690666e-06
19484814.85714286	9.597380753965649e-09	chr11	3.264428984572407e-06
22233861.408163264	8.998737513137677e-09	chr11	3.0608079762082546e-06
24982907.95918367	7.983535635636519e-09	chr11	2.7154997594077767e-06
27731954.51020408	7.172718040640103e-09	chr11	2.43971029912051e-06
30481001.06122449	7.088762776903482e-09	chr11	2.4111539665777997e-06
33230047.612244897	7.579905715406049e-09	chr11	2.578210092110108e-06
35979094.1632653	8.022836587059359e-09	chr11	2.7288674863152435e-06
38728140.71428572	7.980152249267011e-09	chr11	2.7143489428658713e-06
41477187.26530612	7.393977090534402e-09	chr11	2.514968796630411e-06
44226233.81632653	6.299762130620191e-09	chr11	2.1427852684296845e-06
46975280.367346935	4.81236361708606e-09	chr11	1.6368652738327808e-06
49724326.91836734	3.379711969161457e-09	chr11	1.1495667406003628e-06
52473373.469387755	2.6453269094425296e-09	chr11	8.997748508920362e-07
55222420.02040816	2.9365748100441173e-09	chr11	9.988391802953302e-07
57971466.57142857	3.998913221133759e-09	chr11	1.3601802992410039e-06
60720513.12244898	5.244986430300098e-09	chr11	1.7840165109304241e-06
63469559.67346939	6.231575442604671e-09	chr11	2.1195924196279023e-06
66218606.22448979	6.886518770026885e-09	chr11	2.3423631980411628e-06
68967652.7755102	7.319072490226314e-09	chr11	2.4894909340143534e-06
71716699.3265306	7.553132017655428e-09	chr11	2.5691033538028677e-06
74465745.87755102	7.49341345313996e-09	chr11	2.5487908312595893e-06
77214792.42857143	7.043241521706865e-09	chr11	2.3956704811678296e-06
79963838.97959183	6.240956019657095e-09	chr11	2.1227831055459634e-06
82712885.53061225	5.347048005025942e-09	chr11	1.8187314786166318e-06
85461932.08163264	4.7554583460407214e-09	chr11	1.6175096578644767e-06
88210978.63265306	4.7513618419208535e-09	chr11	1.6161162832420525e-06
90960025.18367347	5.319714255794338e-09	chr11	1.8094342458052929e-06
93709071.73469387	6.13001160342505e-09	chr11	2.085046750460259e-06
96458118.28571428	6.727266572052979e-09	chr11	2.288195555405116e-06
99207164.83673468	6.8596667690752485e-09	chr11	2.333229825879798e-06
101956211.3877551	6.68380512774564e-09	chr11	2.27341268889754e-06
104705257.93877551	6.641348675760549e-09	chr11	2.258971657954283e-06
107454304.48979591	7.122461594942248e-09	chr11	2.4226161979065007e-06
110203351.04081632	8.20578326040027e-09	chr11	2.791094508290838e-06
112952397.59183674	9.635389897593297e-09	chr11	3.2773573192209617e-06
115701444.14285713	1.0974937322639861e-08	chr11	3.7329876159271196e-06
118450490.69387755	1.1809601100876962e-08	chr11	4.016888057089054e-06
121199537.24489796	1.1910531366795949e-08	chr11	4.051218224239128e-06
123948583.79591836	1.1280148778693363e-08	chr11	3.8368014740105255e-06
126697630.34693877	1.0037607559087871e-08	chr11	3.4141666243792763e-06
129446676.89795917	8.283594835323712e-09	chr11	2.817561141951314e-06
132195723.44897959	6.151910158840214e-09	chr11	2.0924952700980765e-06
134944770.0	3.958894610763131e-09	chr11	1.346568469621531e-06
191619.0	2.790514708154146e-09	chr12	9.491586640875922e-07
2917180.93877551	4.745465409057258e-09	chr12	1.6141106853774943e-06
5642742.87755102	6.8044972244090996e-09	chr12	2.3144645955226067e-06
8368304.816326531	8.427608293417916e-09	chr12	2.866545517878774e-06
11093866.75510204	9.278022130143091e-09	chr12	3.155803144376503e-06
13819428.69387755	9.432781833627918e-09	chr12	3.208442721220524e-06
16544990.632653061	9.303782335175303e-09	chr12	3.1645651558160236e-06
19270552.57142857	9.279867397638274e-09	chr12	3.156430789027683e-06
21996114.51020408	9.384395035271598e-09	chr12	3.1919845571574e-06
24721676.44897959	9.289010798639592e-09	chr12	3.1595408024794198e-06
27447238.3877551	8.6264968165706e-09	chr12	2.934194960609297e-06
30172800.32653061	7.2944506077014076e-09	chr12	2.4811161087334215e-06
32898362.265306123	5.60346283702915e-09	chr12	1.9059477755546965e-06
35623924.20408163	4.185045679655182e-09	chr12	1.4234909261863804e-06
38349486.14285714	3.5977272291094743e-09	chr12	1.2237219035451404e-06
41075048.08163265	3.937262895232836e-09	chr12	1.3392107122319495e-06
43800610.02040816	4.870313818225589e-09	chr12	1.6565763096988436e-06
46526171.95918367	5.961763375982103e-09	chr12	2.027819220955322e-06
49251733.89795918	6.8507633083190376e-09	chr12	2.330201425100391e-06
51977295.83673469	7.245111658462928e-09	chr12	2.4643340824606924e-06
54702857.7755102	7.025995592402511e-09	chr12	2.389804494089662e-06
57428419.71428571	6.43219479111233e-09	chr12	2.1878305809474716e-06
60153981.65306122	5.959506889414993e-09	chr12	2.0270517052818473e-06
62879543.59183673	5.933113526593073e-09	chr12	2.0180743331419942e-06
65605105.530612245	6.219509710870717e-09	chr12	2.1154884119405842e-06
68330667.46938775	6.4219012017763665e-09	chr12	2.1843293453244374e-06
71056229.40816326	6.306029649628955e-09	chr12	2.144917086603629e-06
73781791.34693877	5.9402745065648614e-09	chr12	2.020510050883857e-06
76507353.28571428	5.462593357414374e-09	chr12	1.8580327845707147e-06
79232915.2244898	4.917070337138342e-09	chr12	1.6724799546066933e-06
81958477.1632653	4.407777178362214e-09	chr12	1.4992502587371967e-06
84684039.10204081	4.243040590526692e-09	chr12	1.443217169508385e-06
87409601.04081632	4.746406129892899e-09	chr12	1.6144306597997853e-06
90135162.97959183	5.893634753493847e-09	chr12	2.004646122416144e-06
92860724.91836734	7.2113198772120975e-09	chr12	2.4528402308585285e-06
95586286.85714285	8.148168558287454e-09	chr12	2.7714975882210716e-06
98311848.79591836	8.541197264140743e-09	chr12	2.9051813850868275e-06
101037410.73469387	8.604031509500066e-09	chr12	2.926553667486893e-06
103762972.67346938	8.555071767592502e-09	chr12	2.9099006238432722e-06
106488534.61224489	8.516913844032416e-09	chr12	2.896921683562178e-06
109214096.5510204	8.698294600279298e-09	chr12	2.958616078430416e-06
111939658.48979591	9.267722345056639e-09	chr12	3.1522998013464592e-06
114665220.42857142	9.977388300208271e-09	chr12	3.393683796912542e-06
117390782.36734693	1.0328727258376664e-08	chr12	3.5131873477100305e-06
120116344.30612244	1.0270107028157633e-08	chr12	3.493248409835732e-06
122841906.24489795	1.0275499243019197e-08	chr12	3.4950825042554887e-06
125567468.18367346	1.0457969818644266e-08	chr12	3.557147587549799e-06
128293030.12244897	1.0080355650951278e-08	chr12	3.4287068529782517e-06
131018592.06122449	8.402766885234179e-09	chr12	2.858096023691615e-06
133744154.0	5.711566570166202e-09	chr12	1.9427179078272186e-06
19260565.0	8.246608134040934e-09	chr13	2.804980578273945e-06
21215959.14285714	1.189699905258578e-08	chr13	4.046615376871864e-06
23171353.285714287	1.467866121147409e-08	chr13	4.992762957086515e-06
25126747.42857143	1.593292805209949e-08	chr13	5.419386130001039e-06
27082141.57142857	1.5751494378957338e-08	chr13	5.357673736112952e-06
29037535.714285716	1.4682200581849794e-08	chr13	4.993966829636514e-06
30992929.85714286	1.3262860163875666e-08	chr13	4.511195944726549e-06
32948324.0	1.1858296964677545e-08	chr13	4.033451345896131e-06
