pos	val	Chromosome	valScaled	Type
22251108.612244897	8.302410174309147e-09	chr10	2.8239609440966267e-06	Minima
105096718.40816326	5.656685163491372e-09	chr10	1.9240506840026984e-06	Minima
135473442.0	4.182424508841267e-09	chr10	1.42259936772915e-06	Minima
158946.0	3.3242488114133033e-09	chr10	1.1307016414269065e-06	Minima
44343271.22448979	3.1192817188422675e-09	chr10	1.0609846493615503e-06	Minima
27774149.265306123	9.173810961256881e-09	chr10	3.1203570191315767e-06	Maxima
74719994.81632653	7.320779706302606e-09	chr10	2.490071622202646e-06	Maxima
121665840.36734693	1.1603180784693026e-08	chr10	3.946676769193968e-06	Maxima
11205027.306122448	1.0799281606646964e-08	chr10	3.673240521871682e-06	Maxima
30481001.06122449	7.088762776903482e-09	chr11	2.4111539665777997e-06	Minima
88210978.63265306	4.7513618419208535e-09	chr11	1.6161162832420525e-06	Minima
241489.0	3.96691255805907e-09	chr11	1.3492956740766448e-06	Minima
134944770.0	3.958894610763131e-09	chr11	1.346568469621531e-06	Minima
52473373.469387755	2.6453269094425296e-09	chr11	8.997748508920362e-07	Minima
35979094.1632653	8.022836587059359e-09	chr11	2.7288674863152435e-06	Maxima
71716699.3265306	7.553132017655428e-09	chr11	2.5691033538028677e-06	Maxima
16735768.306122448	9.657127679522495e-09	chr11	3.2847511537690666e-06	Maxima
121199537.24489796	1.1910531366795949e-08	chr11	4.051218224239128e-06	Maxima
84684039.10204081	4.243040590526692e-09	chr12	1.443217169508385e-06	Minima
133744154.0	5.711566570166202e-09	chr12	1.9427179078272186e-06	Minima
38349486.14285714	3.5977272291094743e-09	chr12	1.2237219035451404e-06	Minima
191619.0	2.790514708154146e-09	chr12	9.491586640875922e-07	Minima
51977295.83673469	7.245111658462928e-09	chr12	2.4643340824606924e-06	Maxima
125567468.18367346	1.0457969818644266e-08	chr12	3.557147587549799e-06	Maxima
13819428.69387755	9.432781833627918e-09	chr12	3.208442721220524e-06	Maxima
85743965.85714287	5.70697267090297e-09	chr13	1.9411553504700035e-06	Minima
19260565.0	8.246608134040934e-09	chr13	2.804980578273945e-06	Minima
115074878.0	5.183044126712064e-09	chr13	1.762947611364216e-06	Minima
58368447.85714286	5.004069524321799e-09	chr13	1.7020716396253965e-06	Minima
74011601.0	1.151803047465303e-08	chr13	3.917713956603143e-06	Maxima
25126747.42857143	1.593292805209949e-08	chr13	5.419386130001039e-06	Maxima
105297907.28571428	1.7549367751494253e-08	chr13	5.969197869452703e-06	Maxima
64061101.489795916	8.618860734219515e-09	chr14	2.9315976427374224e-06	Minima
82071241.28571428	8.43204554350851e-09	chr14	2.8680547929798524e-06	Minima
19035752.0	1.0174361097309208e-08	chr14	3.460681629395421e-06	Minima
44249947.71428572	4.19502003609361e-09	chr14	1.426883578733442e-06	Minima
107285437.0	3.2187153884079265e-09	chr14	1.0948057679869011e-06	Minima
55056031.591836736	1.080478663275211e-08	chr14	3.6751129876244907e-06	Maxima
74867185.36734694	1.1619103971039333e-08	chr14	3.952092841804628e-06	Maxima
22637779.959183674	1.6330593405702565e-08	chr14	5.554647024586858e-06	Maxima
94678339.14285713	1.9365205352921086e-08	chr14	6.586832310487552e-06	Maxima
75545648.46938775	8.770444270981365e-09	chr15	2.9831568862096493e-06	Minima
45336043.12244898	5.4750807707762734e-09	chr15	1.8622802219878533e-06	Minima
102398631.0	4.506037856810762e-09	chr15	1.5326723991100947e-06	Minima
20161372.0	2.794520106738592e-09	chr15	9.505210503020215e-07	Minima
60440845.79591837	1.4914268729041218e-08	chr15	5.072901906352593e-06	Maxima
35266174.67346939	1.4063438890477074e-08	chr15	4.7835027820342e-06	Maxima
94007073.95918368	2.5052839170759994e-08	chr15	8.521409792048412e-06	Maxima
16673720.714285713	1.296264701165166e-08	chr16	4.409082197153811e-06	Minima
143503.0	3.3159932965760745e-09	chr16	1.1278936313449805e-06	Minima
69937755.57142857	5.57053779287442e-09	chr16	1.8947487337314768e-06	Minima
90141355.0	6.239616031191548e-09	chr16	2.122327325234849e-06	Minima
38714011.0	2.980851208031721e-10	chr16	1.0138992431008485e-07	Minima
11163648.142857142	1.4524001716435151e-08	chr16	4.9401574648915916e-06	Maxima
24020484.14285714	1.6690284614010018e-08	chr16	5.676991488768874e-06	Maxima
55244228.71428571	1.9168221243712996e-08	chr16	6.519830630332958e-06	Maxima
82794591.57142857	2.023300036688156e-08	chr16	6.882001926954987e-06	Maxima
61203448.02040816	9.532104298702747e-09	chr17	3.2422260150296683e-06	Minima
43009876.12244898	7.848806043283869e-09	chr17	2.6696731742560012e-06	Minima
