pos	val	Chromosome	valScaled
60683.0	6.6897305394217074e-09	chr10	1.7683828958888197e-08
2825248.0816326533	9.37738111511936e-09	chr10	2.4788442934267125e-08
5589813.1632653065	1.1315262015094746e-08	chr10	2.991109386555911e-08
8354378.24489796	1.2175848381720676e-08	chr10	3.218599298475137e-08
11118943.326530613	1.209874547628333e-08	chr10	3.1982176914140964e-08
13883508.408163266	1.1376714446643892e-08	chr10	3.007353901670818e-08
16648073.48979592	1.0265231451446285e-08	chr10	2.7135412426711575e-08
19412638.571428575	9.046097132059405e-09	chr10	2.3912717184369e-08
22177203.653061226	8.034636098281564e-09	chr10	2.1238991566497736e-08
24941768.734693877	7.3871683136557875e-09	chr10	1.9527456327187145e-08
27706333.816326533	6.954580609313575e-09	chr10	1.8383941363732867e-08
30470898.897959188	6.424184192739311e-09	chr10	1.6981875995653437e-08
33235463.97959184	5.639808962930178e-09	chr10	1.4908435619872267e-08
36000029.06122449	4.775103029871057e-09	chr10	1.262264671853407e-08
38764594.14285715	4.198575146432302e-09	chr10	1.1098636084520983e-08
41529159.2244898	4.169090019556371e-09	chr10	1.1020694239564378e-08
44293724.30612245	4.6267547586853785e-09	chr10	1.2230498568689296e-08
47058289.3877551	5.236080670655842e-09	chr10	1.3841208468588448e-08
49822854.469387755	5.6205644917959115e-09	chr10	1.4857564223193851e-08
52587419.55102041	5.595756693501087e-09	chr10	1.4791986565124203e-08
55351984.632653065	5.246318227708512e-09	chr10	1.3868270725701712e-08
58116549.71428572	4.822784516017445e-09	chr10	1.2748689350677398e-08
60881114.795918375	4.567172389681937e-09	chr10	1.207299679545445e-08
63645679.87755103	4.607057914114342e-09	chr10	1.2178431354864849e-08
66410244.95918368	4.9357509584089555e-09	chr10	1.3047308141609784e-08
69174810.04081634	5.4231611001274355e-09	chr10	1.4335742336109067e-08
71939375.12244898	5.887281491281772e-09	chr10	1.5562611724216747e-08
74703940.20408164	6.2244315320448895e-09	chr10	1.6453843982258124e-08
77468505.2857143	6.4348831096461446e-09	chr10	1.7010157824870756e-08
80233070.36734694	6.5116811664414165e-09	chr10	1.7213168049683185e-08
82997635.4489796	6.418506275207812e-09	chr10	1.6966866822731148e-08
85762200.53061225	6.199824491057454e-09	chr10	1.6388797011914266e-08
88526765.6122449	5.98314870382256e-09	chr10	1.5816029911892096e-08
91291330.69387756	5.835240186789182e-09	chr10	1.5425044221008473e-08
94055895.7755102	5.697097000723056e-09	chr10	1.505987249102121e-08
96820460.85714287	5.474164073431128e-09	chr10	1.4470565084347177e-08
99585025.93877551	5.155012536031913e-09	chr10	1.3626910595414382e-08
102349591.02040817	4.857774594637566e-09	chr10	1.2841183145745825e-08
105114156.10204083	4.7775697350911555e-09	chr10	1.2629167279107797e-08
107878721.18367347	5.0644924989753694e-09	chr10	1.338762728748035e-08
110643286.26530613	5.730822112964944e-09	chr10	1.5149022437045257e-08
113407851.34693879	6.6624053211376515e-09	chr10	1.76115966793439e-08
116172416.42857143	7.703866180059294e-09	chr10	2.0364624710595388e-08
118936981.51020409	8.73865597186427e-09	chr10	2.3100018248324425e-08
121701546.59183675	9.703025225941197e-09	chr10	2.56492600812819e-08
124466111.6734694	1.0506009871731359e-08	chr10	2.777189313041427e-08
127230676.75510205	1.090378799707927e-08	chr10	2.8823391436779198e-08
129995241.8367347	1.0499760165947326e-08	chr10	2.7755372475736636e-08
132759806.91836736	9.017922653553367e-09	chr10	2.3838239945566836e-08
135524372.0	6.662474529077912e-09	chr10	1.7611779625633134e-08
87267.0	7.194018659703893e-09	chr11	1.9016878894534828e-08
2839495.224489796	9.49920818067223e-09	chr11	2.5110484155076364e-08
5591723.448979592	1.0891631551016842e-08	chr11	2.8791256732451553e-08
8343951.673469388	1.124467937273566e-08	chr11	2.972451364867457e-08
11096179.897959184	1.0924177270671947e-08	chr11	2.887728903768915e-08
13848408.12244898	1.0431554977490006e-08	chr11	2.7575076889885993e-08
16600636.346938776	1.0031003840901018e-08	chr11	2.6516248324671428e-08
19352864.57142857	9.626515892264381e-09	chr11	2.5447013075587665e-08
22105092.795918368	8.982847848001132e-09	chr11	2.374552218085316e-08
24857321.020408165	8.084788705798385e-09	chr11	2.137156643299548e-08
27609549.24489796	7.2239883076977935e-09	chr11	1.9096101536756232e-08
30361777.469387755	6.6943090813527015e-09	chr11	1.7695932010260993e-08
33114005.69387755	6.476666370582491e-09	chr11	1.712060891634429e-08
35866233.91836735	6.298578213493506e-09	chr11	1.6649845484094375e-08
38618462.14285714	5.936808624301638e-09	chr11	1.569353319317372e-08
41370690.36734694	5.349953661968866e-09	chr11	1.414222365739911e-08
44122918.591836736	4.578276992499446e-09	chr11	1.210235102664867e-08
46875146.81632653	3.693866267912609e-09	chr11	9.764473904268792e-09
