pos	val	Chromosome	valScaled
60683.0	6.672132421998877e-09	chr10	1.7635727327000886e-08
2825248.0816326533	9.41395214946305e-09	chr10	2.4882883413699756e-08
5589813.1632653065	1.1439337890299067e-08	chr10	3.023636688768014e-08
8354378.24489796	1.2378901821036417e-08	chr10	3.271981479320071e-08
11118943.326530613	1.2325480621616225e-08	chr10	3.2578612303971106e-08
13883508.408163266	1.1560009400443578e-08	chr10	3.05553248630988e-08
16648073.48979592	1.0365143371033194e-08	chr10	2.7397064481830054e-08
19412638.571428575	9.058721346896034e-09	chr10	2.3943940182961727e-08
22177203.653061226	7.976527551029681e-09	chr10	2.1083494152852303e-08
24941768.734693877	7.278432478543389e-09	chr10	1.923829481206901e-08
27706333.816326533	6.812128722820716e-09	chr10	1.8005764435368572e-08
30470898.897959188	6.2639652382844304e-09	chr10	1.655686307483406e-08
33235463.97959184	5.478285635271619e-09	chr10	1.448016099988196e-08
36000029.06122449	4.6221315326999804e-09	chr10	1.2217181288468625e-08
38764594.14285715	4.050690459122886e-09	chr10	1.070675278980356e-08
41529159.2244898	4.017216919757351e-09	chr10	1.0618275796904885e-08
44293724.30612245	4.471867190649141e-09	chr10	1.182000377522828e-08
47058289.3877551	5.093670899559949e-09	chr10	1.3463550390866883e-08
49822854.469387755	5.510340436619696e-09	chr10	1.456488799574193e-08
52587419.55102041	5.529607579457481e-09	chr10	1.4615814754380176e-08
55351984.632653065	5.224395740213136e-09	chr10	1.3809081249490725e-08
58116549.71428572	4.837084778488201e-09	chr10	1.2785343997331524e-08
60881114.795918375	4.606331624529851e-09	chr10	1.2175419096914793e-08
63645679.87755103	4.6564032033519e-09	chr10	1.2307767895632662e-08
66410244.95918368	4.974858699014097e-09	chr10	1.3149506927784676e-08
69174810.04081634	5.431210483355341e-09	chr10	1.4355732332918556e-08
71939375.12244898	5.858449666668131e-09	chr10	1.548500754266591e-08
74703940.20408164	6.17772349024895e-09	chr10	1.632890957266091e-08
77468505.2857143	6.402944025045421e-09	chr10	1.692421069813257e-08
80233070.36734694	6.516823135352397e-09	chr10	1.7225215056348473e-08
82997635.4489796	6.461051865929904e-09	chr10	1.7077800880788522e-08
85762200.53061225	6.270213205953923e-09	chr10	1.6573377653262358e-08
88526765.6122449	6.08024553532983e-09	chr10	1.607125661786055e-08
91291330.69387756	5.967052675695045e-09	chr10	1.577206615196082e-08
94055895.7755102	5.867386621773505e-09	chr10	1.550862963128819e-08
96820460.85714287	5.677219206105798e-09	chr10	1.5005980631376495e-08
99585025.93877551	5.3822159643424185e-09	chr10	1.42262304101179e-08
102349591.02040817	5.100021583717191e-09	chr10	1.3480336468698273e-08
105114156.10204083	5.017702789873254e-09	chr10	1.3262752087828874e-08
107878721.18367347	5.269926424913984e-09	chr10	1.3929427592999785e-08
110643286.26530613	5.857368037959121e-09	chr10	1.5482148590268885e-08
113407851.34693879	6.671125581588381e-09	chr10	1.7633066054439394e-08
116172416.42857143	7.580323474362276e-09	chr10	2.0036250690040574e-08
118936981.51020409	8.501948903955397e-09	chr10	2.2472283692075177e-08
121701546.59183675	9.405030198672357e-09	chr10	2.4859300984362655e-08
124466111.6734694	1.0222229723222655e-08	chr10	2.7019316265115463e-08
127230676.75510205	1.0706226212626627e-08	chr10	2.8298611934699454e-08
129995241.8367347	1.0419356037736874e-08	chr10	2.75403589710856e-08
132759806.91836736	9.031344262843636e-09	chr10	2.387157729223663e-08
135524372.0	6.7180873553791835e-09	chr10	1.77571950412437e-08
